system:index,date,.geo
20240621T082024_20240621T085902,2024-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622T075524_20240622T083925,2024-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622T080024_20240622T084033,2024-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T073524_20240623T081928,2024-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T074024_20240623T082055,2024-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624T072024_20240624T080108,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624T090024_20240624T094130,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625T070024_20240625T074316,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625T084024_20240625T092359,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625T084524_20240625T092803,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626T064524_20240626T072710,2024-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626T082024_20240626T090426,2024-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626T082524_20240626T090553,2024-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627T080024_20240627T084420,2024-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627T080524_20240627T084718,2024-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628T074524_20240628T082532,2024-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629T072524_20240629T080737,2024-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629T073024_20240629T081049,2024-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629T090524_20240629T094705,2024-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630T070524_20240630T074955,2024-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630T071024_20240630T075056,2024-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630T084524_20240630T092844,2024-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630T085024_20240630T093003,2024-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701T083024_20240701T091224,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702T081024_20240702T085056,2024-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703T075024_20240703T082932,2024-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703T075524_20240703T083053,2024-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704T073024_20240704T081435,2024-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704T073524_20240704T081650,2024-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704T091024_20240704T095229,2024-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705T071024_20240705T075428,2024-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705T071524_20240705T075607,2024-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705T085524_20240705T093628,2024-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706T083524_20240706T091709,2024-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706T084024_20240706T091926,2024-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707T081524_20240707T085731,2024-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240707T082024_20240707T090141,2024-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708T075524_20240708T083957,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240708T080024_20240708T084052,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709T073524_20240709T081908,2024-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240709T074024_20240709T082130,2024-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710T072024_20240710T080156,2024-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240710T090024_20240710T094214,2024-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711T070524_20240711T074444,2024-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711T084024_20240711T092333,2024-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240711T084524_20240711T092439,2024-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712T064524_20240712T072558,2024-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712T082024_20240712T090326,2024-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240712T082524_20240712T090433,2024-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713T080024_20240713T084601,2024-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240713T080524_20240713T084737,2024-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240714T074524_20240714T082712,2024-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715T072524_20240715T080713,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715T073024_20240715T080803,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240715T090524_20240715T094903,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716T070524_20240716T075031,2024-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716T071024_20240716T075418,2024-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716T084524_20240716T093028,2024-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240716T085024_20240716T093122,2024-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240717T083024_20240717T091129,2024-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240718T081024_20240718T085115,2024-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719T075024_20240719T083320,2024-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240719T075524_20240719T083611,2024-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720T073024_20240720T081504,2024-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720T073524_20240720T081803,2024-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240720T091024_20240720T095350,2024-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721T071024_20240721T075227,2024-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721T071524_20240721T075323,2024-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240721T085524_20240721T093701,2024-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722T083524_20240722T091534,2024-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240722T084024_20240722T091740,2024-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240723T081524_20240723T085929,2024-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240723T082024_20240723T090257,2024-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T075524_20240724T084023,2024-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T080024_20240724T084123,2024-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240725T073524_20240725T082127,2024-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240725T074024_20240725T082255,2024-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240726T072024_20240726T080132,2024-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240726T090024_20240726T094202,2024-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240727T070059_20240727T074130,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240727T084059_20240727T092301,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240727T084559_20240727T092427,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240728T082217_20240728T090501,2024-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240728T082717_20240728T090559,2024-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240729T080217_20240729T084611,2024-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240729T080717_20240729T084935,2024-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240730T074217_20240730T082723,2024-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240730T074717_20240730T082859,2024-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240731T072622_20240731T080723,2024-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240731T090622_20240731T094659,2024-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240801T070622_20240801T074822,2024-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240801T071122_20240801T075002,2024-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240801T084622_20240801T093034,2024-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240801T085122_20240801T093351,2024-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240802T065122_20240802T073131,2024-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240802T082622_20240802T091132,2024-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240802T083122_20240802T091351,2024-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T081126_20240803T085300,2024-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240804T075126_20240804T083200,2024-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240805T073126_20240805T081215,2024-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240805T073626_20240805T081438,2024-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240805T091126_20240805T100104,2024-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240806T071126_20240806T075505,2024-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240806T071626_20240806T075710,2024-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240806T085126_20240806T093656,2024-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240806T085626_20240806T093731,2024-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240807T065626_20240807T073854,2024-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240807T083626_20240807T091725,2024-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240808T081626_20240808T085622,2024-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240808T082126_20240808T085852,2024-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240809T075626_20240809T083635,2024-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240809T080126_20240809T083759,2024-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240810T073626_20240810T082035,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240810T074126_20240810T082129,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240811T071626_20240811T080127,2024-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240811T072126_20240811T080427,2024-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240811T090126_20240811T094427,2024-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240812T070314_20240812T074155,2024-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240812T084314_20240812T092459,2024-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240813T082314_20240813T090359,2024-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240814T080314_20240814T084403,2024-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240814T080814_20240814T084800,2024-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240815T074314_20240815T082534,2024-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240815T074814_20240815T082900,2024-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240816T072314_20240816T080746,2024-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240816T072814_20240816T080850,2024-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240817T070814_20240817T074925,2024-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240817T084814_20240817T092834,2024-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240818T082800_20240818T090858,2024-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240818T083300_20240818T091220,2024-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240819T080800_20240819T085232,2024-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240819T081300_20240819T085248,2024-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240820T074800_20240820T083235,2024-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240820T075300_20240820T083551,2024-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240821T073300_20240821T081359,2024-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240822T071300_20240822T075455,2024-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240822T085300_20240822T093452,2024-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240822T085800_20240822T093629,2024-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240823T065800_20240823T073721,2024-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240823T083300_20240823T091714,2024-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240823T083800_20240823T091755,2024-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240824T081300_20240824T085754,2024-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240824T081800_20240824T085913,2024-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240825T075800_20240825T083926,2024-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240826T073800_20240826T081909,2024-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240826T074300_20240826T082147,2024-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240827T071800_20240827T075856,2024-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240827T072300_20240827T075952,2024-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240827T085800_20240827T094120,2024-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240827T090300_20240827T094219,2024-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240828T070300_20240828T074159,2024-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240828T084300_20240828T092227,2024-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240829T082300_20240829T090143,2024-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240830T080300_20240830T084359,2024-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240830T080800_20240830T084723,2024-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240831T074300_20240831T082459,2024-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240831T074800_20240831T082724,2024-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240901T072300_20240901T080541,2024-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240901T072800_20240901T080925,2024-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240902T070800_20240902T074800,2024-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240902T084800_20240902T092704,2024-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240903T082800_20240903T091215,2024-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240903T083300_20240903T091556,2024-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240904T080800_20240904T085255,2024-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240904T081300_20240904T085402,2024-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240905T074800_20240905T083000,2024-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240905T075300_20240905T083131,2024-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240906T073300_20240906T081427,2024-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240907T071300_20240907T075531,2024-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240907T085300_20240907T093400,2024-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240907T085800_20240907T093725,2024-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240908T065800_20240908T073723,2024-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240908T083300_20240908T091321,2024-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240908T083800_20240908T091429,2024-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240909T081300_20240909T085437,2024-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240909T081800_20240909T085833,2024-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240910T075800_20240910T083656,2024-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240911T073517_20240911T085422,2024-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240911T074017_20240911T090351,2024-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240912T072017_20240912T082750,2024-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240912T090017_20240912T100513,2024-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240913T070017_20240913T074038,2024-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240913T084017_20240913T092156,2024-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240913T084517_20240913T092525,2024-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240914T064517_20240914T072228,2024-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240914T082017_20240914T090304,2024-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240914T082517_20240914T090426,2024-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240915T080017_20240915T084104,2024-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240915T080517_20240915T084230,2024-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240916T074517_20240916T082552,2024-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240917T072517_20240917T080920,2024-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240917T073017_20240917T081025,2024-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240917T090517_20240917T094727,2024-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240918T070517_20240918T074857,2024-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240918T071017_20240918T075054,2024-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240918T084517_20240918T092911,2024-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240918T085017_20240918T092929,2024-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240919T083017_20240919T090958,2024-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240920T081017_20240920T090103,2024-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240921T075017_20240921T083603,2024-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240921T075517_20240921T083736,2024-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240922T073220_20240922T081531,2024-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240923T071220_20240923T075637,2024-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240923T071720_20240923T075828,2024-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240923T085220_20240923T093851,2024-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240923T085720_20240923T094004,2024-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240924T065720_20240924T074033,2024-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240925T081745_20240925T090358,2024-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240926T075745_20240926T084112,2024-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
